t,xPred,yPred,xPrey,yPrey
31.7083333333333,1257.4188,1046.0394,1170.4055,1417.3008
31.7166666666667,1256.318,1050.9252,1166.4862,1418.7844
31.725,1255.2172,1053.0191,1162.8301,1416.8453
31.7333333333333,1254.1164,1055.7113,1158.5215,1413.1949
31.7416666666667,1254.0167,1063.7839,1156.1819,1412.7039
31.75,1253.1193,1070.4605,1152.3998,1411.2914
31.7583333333333,1251.6236,1074.3452,1146.3742,1410.8004
31.7666666666667,1250.124,1077.8311,1142.3232,1409.1246
31.775,1248.4289,1081.9192,1137.7456,1407.3172
31.7833333333333,1246.7299,1083.6143,1134.2268,1405.3781
31.7916666666667,1242.8373,1088.895,1131.2346,1402.5119
31.8,1239.5469,1094.1796,1127.8475,1401.752
31.8083333333333,1240.0415,1098.2677,1126.435,1401.5243
31.8166666666667,1239.3435,1103.1495,1119.6195,1399.5796
31.825,1237.8439,1116.0121,1115.9634,1397.1083
31.8333333333333,1234.7529,1121.0973,1111.5231,1394.6427
31.8416666666667,1230.6608,1127.5785,1107.4721,1390.855
31.85,1223.1786,1131.8621,1104.211,1389.7058
31.8583333333333,1218.8911,1135.5514,1100.5606,1388.03
31.8666666666667,1214.2047,1144.2222,1097.1678,1386.3542
31.875,1210.5115,1154.4884,1094.0439,1385.331
31.8833333333333,1209.6102,1164.5552,1091.4466,1383.2546
31.8916666666667,1208.9083,1171.0324,1088.0538,1382.237
31.9,1200.6324,1184.2938,1086.2464,1380.8245
31.9083333333333,1193.7484,1194.9588,1083.2542,1379.1487
31.9166666666667,1188.8586,1197.8504,1080.6569,1378.3944
31.925,1179.785,1203.7333,1077.0008,1377.8978
31.9333333333333,1176.2912,1223.5716,1073.7453,1375.3005
31.9416666666667,1170.4043,1232.043,1069.1734,1372.9665
31.95,1164.7169,1240.5184,1065.3914,1371.2907
31.9583333333333,1157.6335,1252.3799,1063.5783,1369.6149
31.9666666666667,1151.1484,1261.2501,1062.1602,1368.5917
31.975,1146.8609,1267.7273,1060.0895,1367.7001
31.9833333333333,1131.4058,1278.1929,1057.4922,1365.8927
31.9916666666667,1125.7184,1285.0689,1055.9424,1364.7435
32,1118.0368,1296.9344,1052.5553,1363.5943
32.0083333333333,1110.1597,1310.9935,1049.6891,1362.3078
32.0166666666667,1098.0948,1319.6683,1048.6715,1361.2902
